KAYNAK,Rank,Ürün Adı,Fiyat,Link,Marka
carrefoursa.csv,479,İhe Tam Buğday Ekmek,"50,00 TL",https://www.carrefoursa.com/ihe-tam-bugday-ekmek-p-30053367?has-promotion,-
carrefoursa.csv,480,Banvit Kalçalı But Kg,"98,90 TL",https://www.carrefoursa.com/banvit-kalcali-but-kg-p-30082753?has-promotion,-
carrefoursa.csv,481,Ünal Klasik Beyaz Peynir Kg,"475,90 TL",https://www.carrefoursa.com/unal-klasik-beyaz-peynir-kg-p-30089111?has-promotion,-
carrefoursa.csv,482,Nutella Kakaolu Fındık Kreması 750 g,"272,50 TL",https://www.carrefoursa.com/nutella-kakaolu-findik-kremasi-750-g-p-30047778?has-promotion,-
carrefoursa.csv,483,"Carrefour Discount Su 0,33 Lt","4,25 TL",https://www.carrefoursa.com/carrefour-discount-su-0-33-lt-p-30267237?has-promotion,-
carrefoursa.csv,484,Dr. Oetker Hamur Kabartma Tozu 15'li,"33,25 TL",https://www.carrefoursa.com/dr-oetker-hamur-kabartma-tozu-15-li-p-30090781?has-promotion,-
carrefoursa.csv,485,Carrefour Kulak Temizleme Pamuğu 100'lü,"15,75 TL",https://www.carrefoursa.com/carrefour-kulak-temizleme-pamugu-100-lu-p-30222547?has-promotion,-
carrefoursa.csv,486,İçim Sade Uht Süt 1000 Ml,"62,90 TL",https://www.carrefoursa.com/icim-sade-uht-sut-1000-ml-p-30096708?has-promotion,-
carrefoursa.csv,487,Mantar 300 g,"64,90 TL",https://www.carrefoursa.com/mantar-300-g-p-30033731?has-promotion,-
carrefoursa.csv,488,Carrefour Çift Kat Kağıt Havlu 12'li,"134,90 TL",https://www.carrefoursa.com/carrefour-cift-kat-kagit-havlu-12-li-p-30389579?has-promotion,-
carrefoursa.csv,489,Lezita Taze Poşetli Bütün Piliç Kg,"86,90 TL",https://www.carrefoursa.com/lezita-taze-posetli-butun-pilic-kg-p-30064212?has-promotion,-
carrefoursa.csv,490,Eker Bidon Yoğurt 2000 Gr,"119,95 TL",https://www.carrefoursa.com/eker-bidon-yogurt-2000-gr-p-30069824?has-promotion,-
carrefoursa.csv,491,Carrefour Ton Balığı Konservesi 2x160 G,"118,50 TL",https://www.carrefoursa.com/carrefour-ton-baligi-konservesi-2x160-g-p-30129299?has-promotion,-
carrefoursa.csv,492,Carrefour Toz Şeker 3 Kg,"131,50 TL",https://www.carrefoursa.com/carrefour-toz-seker-3-kg-p-30113515?has-promotion,-
carrefoursa.csv,493,Coca-Cola Zero Sugar 1 L Pet,"54,00 TL",https://www.carrefoursa.com/coca-cola-zero-sugar-1-l-pet-p-30013800?has-promotion,-
carrefoursa.csv,494,Eker Ayran 1 Litre,"45,95 TL",https://www.carrefoursa.com/eker-ayran-1-litre-p-30092601?has-promotion,-
carrefoursa.csv,495,Elma Starking Gurme,"119,90 TL",https://www.carrefoursa.com/elma-starking-gurme-p-30113647?has-promotion,-
carrefoursa.csv,496,Ayva Kg,"129,95 TL",https://www.carrefoursa.com/ayva-kg-p-30037594?has-promotion,-
carrefoursa.csv,497,Red Globe Üzüm kg,"99,00 TL",https://www.carrefoursa.com/red-globe-uzum-kg-p-30097100?has-promotion,-
carrefoursa.csv,498,Filiz Kuskus Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-kuskus-makarna-500-g-p-30097188?has-promotion,-
carrefoursa.csv,499,"Pepsi Kola Pet 2,5 L","78,90 TL",https://www.carrefoursa.com/pepsi-kola-pet-2-5-l-p-30095637?has-promotion,-
carrefoursa.csv,500,Nuhun Ankara Spaghetti Makarna 500 Gr,"32,50 TL",https://www.carrefoursa.com/nuhun-ankara-spaghetti-makarna-500-gr-p-30097680?has-promotion,-
