KAYNAK,Rank,Ürün Adı,Kategori,Fiyat,Min. Sipariş,Link,Marka
amazon.csv,587,Romofy Manyetik Araç İçi Telefon Tutucu MagSafe İle Uyumlu [Güçlü Mıknatıslar] - iPhone 11-16 Pro Max/Plus Serileri İle Uyumlu - Cep Telefonu Tutacağı Araba Telefon Tutucu,Otomotiv,"349,00 TL",,https://www.amazon.com.tr/Romofy-Manyetik-Telefon-MagSafe-M%C4%B1knat%C4%B1slar/dp/B0DGGMS36X/ref=zg_bs_g_automotive_d_sccl_32/259-0420983-0527469?psc=1,
amazon.csv,588,"FETHİYE TOPTAN Numaratör Açılır Kapanır Mıknatıslı Araba Telefon Numarası Parkmatik, Araç Numaralık, Park Numaratörü",Otomotiv,"57,60 TL",,https://www.amazon.com.tr/FETH%C4%B0YE-TOPTAN-Numarat%C3%B6r-M%C4%B1knat%C4%B1sl%C4%B1-Numarat%C3%B6r%C3%BC/dp/B0F9XQF7RL/ref=zg_bs_g_automotive_d_sccl_33/259-0420983-0527469?psc=1,
amazon.csv,589,AEE® 7'li Araç İçi Temizlik Fırça Seti Oto Detay Fırçası Yumuşak Toz Alma Klima Havalandırma Torpido Temizlik Aleti Jant Köpük,Otomotiv,"149,99 TL",,https://www.amazon.com.tr/Temizlik-F%C4%B1r%C3%A7as%C4%B1-Yumu%C5%9Fak-Havaland%C4%B1rma-Torpido/dp/B0F6RTPV4Z/ref=zg_bs_g_automotive_d_sccl_34/259-0420983-0527469?psc=1,
amazon.csv,590,Yerli Araç Akü Takviye Kablosu 1200 Amper Çantalı 2 Metre A+ Kalite,Otomotiv,"389,00 TL",,https://www.amazon.com.tr/SNA-Takviye-Aktarma-Kablosu-%C3%87antal%C4%B1/dp/B0D1VMCNF1/ref=zg_bs_g_automotive_d_sccl_35/259-0420983-0527469?psc=1,
amazon.csv,591,NPO NPC Türkçe OBDII/EOBD+CAN Modlu Hata Hafızalı Araç Arıza Tespit/Silme Cihazı (NPC529),Otomotiv,"1.899,00 TL",,https://www.amazon.com.tr/NPO-T%C3%BCrk%C3%A7e-Haf%C4%B1zal%C4%B1-Tespit-Cihaz%C4%B1/dp/B0FWXJ83Y6/ref=zg_bs_g_automotive_d_sccl_36/259-0420983-0527469?psc=1,
amazon.csv,592,BUFFER® Yumuşak Kıllı Araç İçi Detaylı Oto Temizlik Fırçası,Otomotiv,"89,99 TL",,https://www.amazon.com.tr/BUFFER%C2%AE-Yumu%C5%9Fak-Detayl%C4%B1-Temizlik-F%C4%B1r%C3%A7as%C4%B1/dp/B0C7WBMPCD/ref=zg_bs_g_automotive_d_sccl_37/259-0420983-0527469?psc=1,
amazon.csv,593,"AEE® Polar Kar Maskesi – Kışlık Bere ve Boyunluk 2’si 1 Arada | Yüz Maskesi, Motosiklet, Kayak, Bisiklet, Doğa Sporları İçin | Soğuk Geçirmez Unisex",Otomotiv,"149,99 TL",,https://www.amazon.com.tr/AEE%C2%AE-Termal-Kar-Maskesi-Motosiklet/dp/B0GDRR1V7K/ref=zg_bs_g_automotive_d_sccl_38/259-0420983-0527469?psc=1,
amazon.csv,594,"YILDIRIM OYUNCAK Vardem Sesli Işıklı Yazar Kasa Terazili Oyuncak Market Kasası, 1107",Oyuncak,"799,99 TL",,https://www.amazon.com.tr/YILDIRIM-OYUNCAK-Terazili-Oyuncak-1107/dp/B0FX1KX4S1/ref=zg_bs_g_toys_d_sccl_1/259-0420983-0527469?psc=1,
amazon.csv,595,"Hot Wheels Premium Car Culture 2'li paket 1:64 ölçekli araçlardan oluşan, benzersiz çiftler, Real Riders tekerlekler, Metal/Metal şasi, koleksiyonculara uygun hediye, JBL05",Oyuncak,"799,00 TL",,https://www.amazon.com.tr/Hot-Wheels-Premium-Culture-paket/dp/B0DMWDVS2V/ref=zg_bs_g_toys_d_sccl_2/259-0420983-0527469?psc=1,
amazon.csv,596,Play-Doh 4'Lü Çocuk Oyun Hamuru,Oyuncak,"90,30 TL",,https://www.amazon.com.tr/Playdoh-Play-Doh-4l%C3%BC-Hamur-Yeni/dp/B07BQTXTNS/ref=zg_bs_g_toys_d_sccl_3/259-0420983-0527469?psc=1,
amazon.csv,597,"LEGO Botanicals Mini Orkide 10343 – Açık Renkli Terakota Saksı ve Ahşap Efektli Kaide İçeren Yetişkin Kadın ve Erkekler için Dekoratif Çiçek Yapım Seti, Ev ve Ofis Dekorasyonu Hediye Fikri (274 Parça)",Oyuncak,"1.419,99 TL",,https://www.amazon.com.tr/LEGO-System-fig%C3%BCr-Classic-elbise/dp/B01N6CJ1QW/ref=zg_bs_g_toys_d_sccl_4/259-0420983-0527469?psc=1,
amazon.csv,598,"LEGO Botanicals Papatyalar 11508-9 Yaş ve Üzeri Çocuklar için 3 Büyük Papatya, 2 Küçük Papatya Dalı, 3 Lavanta ve Canlı Yeşil Dallar İçeren Yaratıcı Oyuncak Yapım Seti, Hediye Fikri (133 Parça)",Oyuncak,"819,00 TL",,https://www.amazon.com.tr/LEGO-Botanicals-Papatyalar-%C3%87ocuklar-Yarat%C4%B1c%C4%B1/dp/B0FPXDY3X2/ref=zg_bs_g_toys_d_sccl_5/259-0420983-0527469?psc=1,
amazon.csv,599,LEGO F1 Koleksiyonluk Yarış Arabaları 71049-6 Yaş Üzeri Kız ve Erkek Çocuklar için Ferrari ve McLaren Dahil 12 Formula 1 Takımının Mini Araba Modellerini İçeren Oyuncak Araba Yapım Seti (29 Parça),Oyuncak,"197,10 TL",,https://www.amazon.com.tr/LEGO-Koleksiyonluk-Arabalar%C4%B1-Tak%C4%B1m%C4%B1n%C4%B1n-Modellerini/dp/B0DHSCJX3W/ref=zg_bs_g_toys_d_sccl_6/259-0420983-0527469?psc=1,
amazon.csv,600,LEGO Speed Champions Mercedes-AMG F1 W15 Yarış Arabası 77244 – 10 Yaş ve Üzeri Kız ve Erkek Çocukları için Koleksiyonluk Sürücü Minifigürü İçeren Yapım Seti ve Sergileme Seti (267 Parça),Oyuncak,"1.107,96 TL",,https://www.amazon.com.tr/LEGO-Champions-Mercedes-AMG-Arabas%C4%B1-77244/dp/B0DHS9Y433/ref=zg_bs_g_toys_d_sccl_7/259-0420983-0527469?psc=1,
amazon.csv,601,LEGO Speed Champions Oracle Red Bull Racing RB20 F1 Yarış Arabası 77243 – Yetişkinler için Koleksiyonluk Sürücü Minifigürü ve Orijinal Detaylar İçeren Koleksiyonluk Model Yapım Seti (251 Parça),Oyuncak,"1.274,90 TL",,https://www.amazon.com.tr/LEGO-Champions-Oracle-Arabas%C4%B1-77243/dp/B0DHSFBRPB/ref=zg_bs_g_toys_d_sccl_8/259-0420983-0527469?psc=1,
amazon.csv,602,"BIC Kids Elleri Kirletmeyen Pastel Boya, 24'lü Kutu",Oyuncak,"104,40 TL",,https://www.amazon.com.tr/BIC-Plastidecor-Kirletmeyen-Boyamaz-%C3%87ocuklar/dp/B001231634/ref=zg_bs_g_toys_d_sccl_9/259-0420983-0527469?psc=1,
amazon.csv,603,LEGO Speed Champions McLaren F1 Team MCL38 Yarış Arabası 77251 – 10 Yaş ve Üzeri Kız ve Erkek Çocukları ile Yetişkin Motorseverler için Sürücü Minifigürü İçeren Yapım ve Sergileme Seti (269 Parça),Oyuncak,"929,40 TL",,https://www.amazon.com.tr/LEGO-Champions-McLaren-Arabas%C4%B1-77251/dp/B0DHS9Y192/ref=zg_bs_g_toys_d_sccl_10/259-0420983-0527469?psc=1,
amazon.csv,604,"Mattel Games UNO No Mercy Kartlar Çocuklara, yetişkinlere, aileyle bir araya gelinen akşamlara, partilere ve seyahatlere yönelik UNO No Mercy Kart Oyunu HWV18",Oyuncak,"258,99 TL",,https://www.amazon.com.tr/Mattel-HWV18-UNO-Mercy-Kartlar/dp/B0CBNR2ML6/ref=zg_bs_g_toys_d_sccl_11/259-0420983-0527469?psc=1,
amazon.csv,605,"LEGO Speed Champions 2023 McLaren Formula 1 Yarış Arabası Set 76919 – 9 Yaş ve Üzeri Kız ve Erkek Çocukları için Koleksiyonluk Oyuncak Model Yapım Seti, Çocuk Doğum Günü Hediyesi Fikri (245 Parça)",Oyuncak,"974,96 TL",,https://www.amazon.com.tr/LEGO-Champions-%C3%87ocuklar-Koleksiyonluk-Sergilenebilir/dp/B0CFVWTFN6/ref=zg_bs_g_toys_d_sccl_12/259-0420983-0527469?psc=1,
amazon.csv,606,LEGO Speed Champions Lamborghini Lambo V12 Vision GT Süper Araba 76923 – 10 Yaş ve Üzeri Araç Tutkunları İçin Yaratıcı Oyuncak Yapım Seti (230 Parça),Oyuncak,"958,30 TL",,https://www.amazon.com.tr/LEGO-Champions-Lamborghini-76923-Tutkunlar%C4%B1/dp/B0CWH31PZ6/ref=zg_bs_g_toys_d_sccl_13/259-0420983-0527469?psc=1,
amazon.csv,607,"BIC Kids Kid Couleur Ultra Yıkanabilir Keçeli Boya Kalemi 12 Renk, Kolayca Çoğu Kumaştan Çıkar, Su Bazlı Keçeli Kalem",Oyuncak,"104,86 TL",,https://www.amazon.com.tr/Couleur-Ke%C3%A7eli-Boya-Kalemi-12Li/dp/B00008D0TQ/ref=zg_bs_g_toys_d_sccl_14/259-0420983-0527469?psc=1,
amazon.csv,608,"Fisher Price Eğlen & Öğren Yaşa Göre Gelişim, Eğitici Köpekçik Yürüteç (Türkçe), Aynı Zamanda Renkleri, Şekilleri, Sayıları ve Daha Fazlasını Sunar FTG10",Oyuncak,"2.074,06 TL",,https://www.amazon.com.tr/Fisher-Price-FTG10-E%C4%9Fitici-K%C3%B6pek%C3%A7ik/dp/B07CKGQSDS/ref=zg_bs_g_toys_d_sccl_15/259-0420983-0527469?psc=1,
amazon.csv,609,"LEGO Kiraz Çiçekleri Kutlama Hediyesi 40725 – 8 Yaş ve Üzeri Çocuklar için Doğum Günü Hediyesi Fikri, Pastel Tonlarda Çiçeklerle Kaplı 2 Dal İçeren Dekoratif Yaratıcı Oyuncak Yapım Seti (430 Parça)",Oyuncak,"662,74 TL",,https://www.amazon.com.tr/LEGO-Icons-Kiraz-%C3%87i%C3%A7ekleri-40725/dp/B0CFW1NHPC/ref=zg_bs_g_toys_d_sccl_16/259-0420983-0527469?psc=1,
amazon.csv,610,"LEGO Speed Champions Mercedes-AMG G 63 ve Mercedes-AMG SL 63 76924 – 10 Yaş ve Üzeri Araç Tutkunu Kız ve Erkek Çocukları için 2 Model İçeren Oyuncak Yapım Seti, Doğum Günü Hediyesi Fikri (808 Parça)",Oyuncak,"2.748,15 TL",,https://www.amazon.com.tr/LEGO-Mercedes-AMG-76924-Tutkunlar%C4%B1-Edilebilen/dp/B0CWH3J5D6/ref=zg_bs_g_toys_d_sccl_17/259-0420983-0527469?psc=1,
amazon.csv,611,"LEGO Technic Fast and Furious Toyota Supra MK4 42204 – 9 Yaş ve Üzeri Çocuklar için 6 Motor ve Açılan Kapılar İçeren Oyuncak Araba Yapım Seti, Çocuklar ve Yetişkinler için Hediye Fikri (810 Parça)",Oyuncak,"2.249,96 TL",,https://www.amazon.com.tr/LEGO-Technic-Furious-Toyota-42204/dp/B0DHSCKXP2/ref=zg_bs_g_toys_d_sccl_18/259-0420983-0527469?psc=1,
amazon.csv,612,Hasbro Gaming Monopoly Saklama Tepsili ve Daha Büyük Piyonlu Kutu Oyunu,Oyuncak,"1.379,99 TL",,https://www.amazon.com.tr/Hasbro-Gaming-Monopoly-Saklama-Tepsili/dp/B0DW42FQHY/ref=zg_bs_g_toys_d_sccl_19/259-0420983-0527469?psc=1,
amazon.csv,613,"Hasbro Gaming Star Wars 25'in üzerinde ses ve hareket kombinasyonuyla Çocuk elektronik baskısı, Mandalorian oyuncak",Oyuncak,"2.299,99 TL",,https://www.amazon.com.tr/Star-Wars-Animatronic-Mandalorian-Oyunca%C4%9F%C4%B1/dp/B084PTVQLZ/ref=zg_bs_g_toys_d_sccl_20/259-0420983-0527469?psc=1,
amazon.csv,614,"Hot Wheels 5'li Fast & Furious Araba Seti, Hızlı ve Öfkeli filmlerindeki arabalardan ilham alan 5 adet 1:64 ölçekli metal araç, JDR19",Oyuncak,"581,49 TL",,https://www.amazon.com.tr/Hot-Wheels-Furious-filmlerindeki-arabalardan/dp/B0D7PTD75L/ref=zg_bs_g_toys_d_sccl_21/259-0420983-0527469?psc=1,
amazon.csv,615,LEGO Gül 40460 Yapım Seti (120 Parça),Oyuncak,"590,99 TL",,https://www.amazon.com.tr/LEGO-40460-Iconic-Rose/dp/B0BYZHTMVW/ref=zg_bs_g_toys_d_sccl_22/259-0420983-0527469?psc=1,
amazon.csv,616,"LEGO Technic Ferrari FXX K 42212 – 10 Yaş ve Üzeri Çocuklar için STEM'e İlgi Uyandıran Model Araba Oyuncak Yapım Seti, Spor Araba Tutkunları İçin Yaratıcı Hediye Fikri ve Eğitici Oyun (897 Parça)",Oyuncak,"3.149,90 TL",,https://www.amazon.com.tr/LEGO-Technic-Ferrari-FXX-42212/dp/B0DWDRX69Q/ref=zg_bs_g_toys_d_sccl_23/259-0420983-0527469?psc=1,
amazon.csv,617,"LEGO Botanicals Ayçiçeği 40524 – 8 Yaş ve Üzeri Çocuklar için Doğum Günü Hediyesi Fikri, Ayarlanabilir Yeşil Saplı ve Yapraklı 2 Ayçiçeği İçeren Dekoratif Yaratıcı Oyuncak Yapım Seti (191 Parça)",Oyuncak,"547,46 TL",,https://www.amazon.com.tr/LEGO-Creator-Ay%C3%A7i%C3%A7e%C4%9Fi-Seti-40524/dp/B09PJ8ZZ1G/ref=zg_bs_g_toys_d_sccl_24/259-0420983-0527469?psc=1,
amazon.csv,618,"LEGO Speed Champions Aston Martin Aramco F1 AMR24 Yarış Arabası 77245 – 10 Yaş ve Üzeri için Koleksiyonluk Sürücü Minifigürü İçeren Yapım ve Sergileme Seti, Babalar Günü Hediyesi (269 Parça)",Oyuncak,"929,40 TL",,https://www.amazon.com.tr/LEGO-Champions-77245-10-%C3%87ocuklar-Minifig%C3%BCr%C3%BC/dp/B0DHSDWPP2/ref=zg_bs_g_toys_d_sccl_25/259-0420983-0527469?psc=1,
amazon.csv,619,"LEGO NINJAGO Kai’nin Ninja Yarış Arabası EVO 71780 – 6 Yaş ve Üzeri Kız ve Erkek Çocuklar için Yılbaşı Hediyesi Fikri, Oyuncak Araba ve Kai Minifigürü İçeren Yaratıcı Oyuncak Yapım Seti (94 Parça)",Oyuncak,"346,75 TL",,https://www.amazon.com.tr/NINJAGO%C2%AE-Arabas%C4%B1-%C3%87ocuklar-Minifig%C3%BCr%C3%BC-Yarat%C4%B1c%C4%B1/dp/B0BBRZYFB9/ref=zg_bs_g_toys_d_sccl_26/259-0420983-0527469?psc=1,
amazon.csv,620,"colortouch Planner Sticker Set - 1500+ Adet Çıkartma - Takvim, Ajanda, Günlük, Planlayıcı, Not Defteri, Journal için Düzenleyici Etiketler - Scrapbook Sticker - Stickeralbum - 3 Aylık Sticker Book",Oyuncak,"159,99 TL",,https://www.amazon.com.tr/colortouch-Planner-Sticker-Set-Stickeralbum/dp/B0BVNVXWZ5/ref=zg_bs_g_toys_d_sccl_27/259-0420983-0527469?psc=1,
amazon.csv,621,"LEGO Technic John Deere 1470H Tekerlekli Orman Makinesi 42218 – 7 Yaş ve Üzeri Kız ve Erkek Çocuklar için Çalışan Kepçe ve Kütük İçeren Yaratıcı Oyuncak Yapım Seti, Eğlenceli Hediye Fikri (117 Parça)",Oyuncak,"539,00 TL",,https://www.amazon.com.tr/LEGO-Technic-Tekerlekli-Makinesi-42218/dp/B0FPXBMX76/ref=zg_bs_g_toys_d_sccl_28/259-0420983-0527469?psc=1,
amazon.csv,622,"BIC Kids Evolution Üçgen Jumbo Kuru Boya Kalemi, 12'li Kutu, 2 Yaş ve Üzeri Çocuklar için İdeal, Kıymık Oluşturmaz, Çiğnemeye Karşı Dayanıklı",Oyuncak,"162,00 TL",,https://www.amazon.com.tr/Evolution-%C3%9C%C3%A7gen-Jumbo-Boya-Kalemi/dp/B000KTB4UG/ref=zg_bs_g_toys_d_sccl_29/259-0420983-0527469?psc=1,
amazon.csv,623,"Fisher Price Sıralama Oyuncağı Renkli Bloklar, Bebeğinize şekilleri, renkleri ve daha fazlasını tanıtan klasik yerleştirme ve sıralama eğlencesi, FFC84",Oyuncak,"399,00 TL",,https://www.amazon.com.tr/Fisher-Price-FFC84-Renkli-Bloklar/dp/B01NCUSC7V/ref=zg_bs_g_toys_d_sccl_30/259-0420983-0527469?psc=1,
amazon.csv,624,"LEGO City Tatil Macera Karavanı 60454-6 Yaş ve Üzeri Çocuklar için Yaratıcı Oyuncak Yapım Seti, Doğum Günü Hediyesi (385 Parça)",Oyuncak,"1.295,99 TL",,https://www.amazon.com.tr/LEGO-Karavan%C4%B1-%C3%87ocuklar-Yarat%C4%B1c%C4%B1-Hediyesi/dp/B0DHSD643W/ref=zg_bs_g_toys_d_sccl_31/259-0420983-0527469?psc=1,
amazon.csv,625,"LEGO Icons Çiçek Buketi, Yapay Çiçekler, Yetişkinler İçin Yapım Seti, Dekoratif Ev Aksesuarları, Kadınlar ve Erkekler İçin Hediye Önerisi, Eşe Hediye Önerisi, Botanik Koleksiyonu 10280",Oyuncak,"2.231,08 TL",,https://www.amazon.com.tr/LEGO-10280-Yeti%C5%9Fkinler-Dekoratif-Botanik/dp/B08G4KJGG3/ref=zg_bs_g_toys_d_sccl_32/259-0420983-0527469?psc=1,
amazon.csv,626,"LEGO Creator 3’ü 1 Arada Sevimli Hamster ile Çiçek 31376 – 7 Yaş ve Üzeri Kız ve Erkek Çocuklar için Kirpi veya Kartala Dönüşebilen Yaratıcı Oyuncak Yapım Seti, Eğlenceli Hediye Fikri (166 Parça)",Oyuncak,"539,00 TL",,https://www.amazon.com.tr/LEGO-Creator-Sevimli-Hamster-31376/dp/B0FPXD4D4B/ref=zg_bs_g_toys_d_sccl_33/259-0420983-0527469?psc=1,
amazon.csv,627,"LEGO ǀ Disney Classic Angel 43257-9 Yaş ve Üzeri Çocuklar için Lilo ve Stiç Karakterlerini İçeren Yaratıcı Oyuncak Yapım Seti, Doğum Günü Hediyesi (784 Parça)",Oyuncak,"3.374,00 TL",,https://www.amazon.com.tr/LEGO-%C3%87ocuklar-Karakterlerini-Yarat%C4%B1c%C4%B1-Hediyesi/dp/B0DWF9HK82/ref=zg_bs_g_toys_d_sccl_34/259-0420983-0527469?psc=1,
amazon.csv,628,"Barbie Seyahatte Bebeği ve Aksesuarları Barbie bebek ve aksesuarları, yavru köpeğiyle seyahat seti HJY18",Oyuncak,"599,40 TL",,https://www.amazon.com.tr/Barbie-Seyahatte-Bebe%C4%9Fi-Aksesuarlar%C4%B1-HJY18/dp/B0B5HPKZKM/ref=zg_bs_g_toys_d_sccl_35/259-0420983-0527469?psc=1,
amazon.csv,629,"Mattel Games UNO Flip Mattel Uno Flip, Klasik UNO'nun Yeni Versiyonu, Mattel Games GLH50 GLH50",Oyuncak,"191,40 TL",,https://www.amazon.com.tr/Mattel-Games-Klasik-Versiyonu-GLH50/dp/B083GDQLCL/ref=zg_bs_g_toys_d_sccl_36/259-0420983-0527469?psc=1,
amazon.csv,630,LEGO® Technic Bugatti Bolide 42151-9 Yaş ve Üzeri Çocuklar için Oyuncak Yapım Seti (905 Parça),Oyuncak,"1.900,00 TL",,https://www.amazon.com.tr/Technic-Bugatti-42151-9-%C3%87ocuklar-Oyuncak/dp/B0BBRZ6JB2/ref=zg_bs_g_toys_d_sccl_37/259-0420983-0527469?psc=1,
amazon.csv,631,LEGO Speed Champions Ferrari F40 Süper Araba 76934 – 9 Yaş Ve Üzeri Çocuklar İçin İnşa Edilebilen Oyuncak Araç Modeli Yapım Seti (318 Parça),Oyuncak,"1.027,46 TL",,https://www.amazon.com.tr/LEGO-Speed-Champions-Ferrari-76934/dp/B0CWH1Q8B4/ref=zg_bs_g_toys_d_sccl_38/259-0420983-0527469?psc=1,
amazon.csv,632,"Nutraxin Magnesium Complex Gıda Takviyesi, 60 Tablet",Sağlık ve Bakım,"299,90 TL",,https://www.amazon.com.tr/Nutraxin-Manesium-60-Tablet/dp/B0BX424G1Z/ref=zg_bs_g_hpc_d_sccl_1/259-0420983-0527469?psc=1,
amazon.csv,633,Oral-B Şarjlı/Elektrikli Diş Fırçası Vitality Pro Siyah Koruma ve Temizlik,Sağlık ve Bakım,"1.272,05 TL",,https://www.amazon.com.tr/Oral-B-Elektrikli-F%C4%B1r%C3%A7as%C4%B1-Vitality-Temizlik/dp/B0B51CWCN7/ref=zg_bs_g_hpc_d_sccl_2/259-0420983-0527469?psc=1,
amazon.csv,634,Nutraxin D3K2 Vitamin 30 Ml,Sağlık ve Bakım,"211,29 TL",,https://www.amazon.com.tr/Nutraxin-D3K2-Vitamin-30-Ml/dp/B0BX3ZXLS8/ref=zg_bs_g_hpc_d_sccl_3/259-0420983-0527469?psc=1,
amazon.csv,635,Nutraxin Vitals Omega-3 2000 mg EPA + DHA Balık Yağı içeren Takviye Edici Gıda (1 x 60 kapsül),Sağlık ve Bakım,"403,90 TL",,https://www.amazon.com.tr/Nutraxin-Omega-2000-Mg-Softgel/dp/B07HRY67XJ/ref=zg_bs_g_hpc_d_sccl_4/259-0420983-0527469?psc=1,
amazon.csv,636,Familia Plus Natural 40'lı Paket Tuvalet Kağıdı,Sağlık ve Bakım,"279,50 TL",,https://www.amazon.com.tr/Familia-Natural-Paket-Tuvalet-Ka%C4%9F%C4%B1d%C4%B1/dp/B0CDM3CXTG/ref=zg_bs_g_hpc_d_sccl_5/259-0420983-0527469?psc=1,
amazon.csv,637,SOLO Bambu Katkılı Kağıt Havlu 16'lı,Sağlık ve Bakım,"214,87 TL",,https://www.amazon.com.tr/Solo-Ka%C4%9F%C4%B1t-Havlu-Bambu-Katk%C4%B1l%C4%B1/dp/B0C4Z228D8/ref=zg_bs_g_hpc_d_sccl_6/259-0420983-0527469?psc=1,
amazon.csv,638,"Opalescence Beyazlatıcı Cool Mint Diş Macunu, 133 gr, 100 ml",Sağlık ve Bakım,"479,00 TL",,https://www.amazon.com.tr/Opalescence-Beyazlat%C4%B1c%C4%B1-Macunu-B%C3%BCy%C3%BCk-133g/dp/B07BB54JZ4/ref=zg_bs_g_hpc_d_sccl_7/259-0420983-0527469?psc=1,
amazon.csv,639,Asperox Sparx Diamond Bulaşık Makinesi Kapsülü 60 Adet,Sağlık ve Bakım,"215,92 TL",,https://www.amazon.com.tr/Asperox-Diamond-Bula%C5%9F%C4%B1k-Makinesi-Kaps%C3%BCl%C3%BC/dp/B08MVSZ79P/ref=zg_bs_g_hpc_d_sccl_8/259-0420983-0527469?psc=1,
amazon.csv,640,"Nutraxin Iron Max 30 Tablet – Demir, C Vitamini, Folik Asit ve B12 Vitamini İçeren Takviye",Sağlık ve Bakım,"230,86 TL",,https://www.amazon.com.tr/Nutraxin-Iron-Max-17-Tablet/dp/B0BZSLTD98/ref=zg_bs_g_hpc_d_sccl_9/259-0420983-0527469?psc=1,
amazon.csv,641,"Youplus Vitamin C, Çinko & Propolis 20 Efervesan Tablet",Sağlık ve Bakım,"175,24 TL",,https://www.amazon.com.tr/Youplus-Vitamin-Propolis-Efervesan-Tablet/dp/B085D7SLQM/ref=zg_bs_g_hpc_d_sccl_10/259-0420983-0527469?psc=1,
amazon.csv,642,"Nutraxin D3K2 120 Tablet - 1000 Iu D3 Vitamini, 25 Mcg K2 Vitamini",Sağlık ve Bakım,"220,30 TL",,https://www.amazon.com.tr/Nutraxin-D3K2-120-Tablet-Vitamini/dp/B0DTMLQL6C/ref=zg_bs_g_hpc_d_sccl_11/259-0420983-0527469?psc=1,
amazon.csv,643,Nutraxin Men's Multi Vitamin Complex 60 Tablet Takviye Edici Gıda,Sağlık ve Bakım,"290,30 TL",,https://www.amazon.com.tr/Nutraxin-Multivitamin-Mineral-Kompleks-Tablet/dp/B086DV7HJN/ref=zg_bs_g_hpc_d_sccl_12/259-0420983-0527469?psc=1,
amazon.csv,644,Perwoll Yenileme Siyahlar için Sıvı Deterjan 54 Yıkama 2.97 Lt,Sağlık ve Bakım,"246,51 TL",,https://www.amazon.com.tr/Perwoll-Hassas-%C3%87ama%C5%9F%C4%B1r-Deterjan%C4%B1-Siyah/dp/B00LN89EBO/ref=zg_bs_g_hpc_d_sccl_13/259-0420983-0527469?psc=1,
amazon.csv,645,Oral-B Cross Action Şarjlı Diş Fırçası Yedek Başlığı 6 Adet,Sağlık ve Bakım,"799,90 TL",,https://www.amazon.com.tr/Oral-B-Action-%C5%9Earjl%C4%B1-F%C4%B1r%C3%A7as%C4%B1-Ba%C5%9Fl%C4%B1%C4%9F%C4%B1/dp/B097JTNDHW/ref=zg_bs_g_hpc_d_sccl_14/259-0420983-0527469?psc=1,
amazon.csv,646,Ocean-D3k2 Damla 20 ml,Sağlık ve Bakım,"288,50 TL",,https://www.amazon.com.tr/Orzax-Ocean-D3K2-Damla-20ml/dp/B07HS1647B/ref=zg_bs_g_hpc_d_sccl_15/259-0420983-0527469?psc=1,
amazon.csv,647,Nutraxin B12 Vitamin 1000 mcg 60 Tablet Takviye Edici Gıda,Sağlık ve Bakım,"218,76 TL",,https://www.amazon.com.tr/Nutraxin-B12-Vitamin-1000mcg-Tablet/dp/B085S7GBYK/ref=zg_bs_g_hpc_d_sccl_16/259-0420983-0527469?psc=1,
amazon.csv,648,Sleepy Easy Clean Yüzey Temizlik Havlusu&Mendili 100 Yaprak,Sağlık ve Bakım,"89,99 TL",,https://www.amazon.com.tr/Sleepy-Clean-Temizlik-Havlusu-Yaprak/dp/B0B97Y7T13/ref=zg_bs_g_hpc_d_sccl_17/259-0420983-0527469?psc=1,
amazon.csv,649,Sleepy Easy Clean Çamaşır Suyu Katkılı Yüzey Temizlik Havlusu&Mendili 100 Yaprak,Sağlık ve Bakım,"79,99 TL",,https://www.amazon.com.tr/Sleepy-%C3%87ama%C5%9F%C4%B1r-Katk%C4%B1l%C4%B1-Temizlik-Havlusu/dp/B0CFFKDKXV/ref=zg_bs_g_hpc_d_sccl_18/259-0420983-0527469?psc=1,
amazon.csv,650,"Stopever Nasal Plast Normal Boy, Nefes Açıcı Bant (10 Adet)",Sağlık ve Bakım,"86,90 TL",,https://www.amazon.com.tr/Stopever-Nasal-Plast-Normal-Nefes/dp/B086693RMD/ref=zg_bs_g_hpc_d_sccl_19/259-0420983-0527469?psc=1,
amazon.csv,651,Oral-B Diş İpi Essential 50 m,Sağlık ve Bakım,"194,90 TL",,https://www.amazon.com.tr/Oral-B-Essential-Floss-Mint-Mumlu-Naneli/dp/B07HS1CMYL/ref=zg_bs_g_hpc_d_sccl_20/259-0420983-0527469?psc=1,
amazon.csv,652,Ocean C Vitamini 1000 mg + Bioflavonoidler Antioksidan içeren Takviye Edici Gıda (1 x 30 tablet),Sağlık ve Bakım,"190,74 TL",,https://www.amazon.com.tr/Ocean-Vitamin-1000-Mg-Bioflavonoidler-Hesperidin/dp/B07HS1SN5V/ref=zg_bs_g_hpc_d_sccl_21/259-0420983-0527469?psc=1,
amazon.csv,653,Orzax Ocean ExtraMag Üçlü Magnezyum Kombinasyonu 90 Tablet,Sağlık ve Bakım,"562,00 TL",,https://www.amazon.com.tr/Orzax-ExtraMag-Magnezyum-Kombinasyonu-Tablet/dp/B0BYNNPG1H/ref=zg_bs_g_hpc_d_sccl_22/259-0420983-0527469?psc=1,
amazon.csv,654,"Sensodyne Onarım & Koruma Diş Macunu, Naneli (2 x 75 ml)",Sağlık ve Bakım,"299,80 TL",,https://www.amazon.com.tr/Sensodyne-Onar%C4%B1m-Koruma-Macunu-Paket/dp/B08WKB5625/ref=zg_bs_g_hpc_d_sccl_23/259-0420983-0527469?psc=1,
